1515,5,1.7300379570327772e-05
1525,1,0.0002809778027535825
1564,5,7.066638400113066e-05
1579,3,1.477293991352906e-05
1584,1,6.582195162086556e-06
1589,2,5.511160099200882e-05
1590,10,1.7701590133841722e-05
1600,11,2.7146752878172776e-05
1607,22,5.762737614698124e-05
1624,1,6.874269608854059e-06
1635,2,8.174175327886608e-06
1637,2,2.933760097635536e-06
1642,2,1.4561763720821866e-05
1643,2,1.126830395123078e-05
1652,1,5.92796338889811e-06
1662,1,4.170802712690084e-06
1673,5,5.346575732106615e-06
1680,12,1.0910539035181032e-05
1681,1,3.8247280140291023e-07
1689,21,2.137302337699876e-05
1700,1,2.6852269553822687e-07
1701,1,2.519267356744381e-07
1702,2,4.015184625215641e-07
1705,2,4.07435784555291e-07
1708,1,1.5429358149501533e-07
1711,1,1.4843080437918371e-07
1713,5,1.059176845885744e-06
1716,1,1.976292786985875e-07
1718,1,1.9287980347862583e-07
1721,1,1.4302352007485278e-07
1722,2,1.911655151174645e-07
1724,1,1.1758220877708859e-07
1727,5,3.8575433913839606e-07
1729,4,3.254493499515365e-07
1733,1,1.7454462180893159e-07
1736,5,6.211355276726437e-07
1742,3,2.613012576168228e-07
1743,2,2.109525732205834e-07
1744,2,1.428627757323003e-07
1746,1,1.3930535385301197e-07
1747,2,1.2608680521757287e-07
1748,1,6.524470614241066e-08
1750,1,5.1941449312910715e-08
1752,3,2.0919114778371391e-07
1757,1,7.290128145872547e-08
1759,2,9.400491194465893e-08
1760,13,8.89170565964589e-07
1762,5,4.411117568987232e-07
1763,1,4.974310422538322e-08
1764,2,1.0706368163843406e-07
1766,12,4.472247912801899e-07
1768,5,1.8439003389568238e-07
1770,1,4.5648608062101095e-08
1771,3,1.4980416102029818e-07
1774,4,2.0643989244481604e-07
1775,2,7.931060997115988e-08
1776,70,2.6152031547718695e-06
1777,5,2.219127377867107e-07
1780,1,5.1855996106236967e-08
1782,4,1.859982299478447e-07
1786,1,3.609851704043131e-08
1787,1,2.4302663032349225e-08
1789,2,5.2644022331804847e-08
1790,3,7.432526042084746e-08
1791,1,2.2498966003769883e-08
1793,1,2.402205493690223e-08
1794,3,6.168607536780014e-08
1795,3,6.503427458017016e-08
1796,5,8.927359858304944e-08
1797,5,1.0627429177908627e-07
1798,3,6.477880080058824e-08
1799,4,7.958616467746354e-08
1800,4,5.6509622423187705e-08
1801,25,2.3301303299680783e-07
1802,1,1.0445828263668207e-08
1805,4,3.468302468403873e-08
1806,3,2.5374374150576967e-08
1807,4,3.1030620543135e-08
1808,4,3.077204428091018e-08
1809,1,7.251001689628414e-09
1810,2,1.3248431993423796e-08
1811,7,3.947699411902759e-08
1812,1,5.795794220488484e-09
1813,1,6.912728892291672e-09
1814,3,1.7810317729597213e-08
1815,6,3.838313009231386e-08
1816,11,6.80853862046975e-08
1817,4,2.1927166974340452e-08
1818,5,2.4456233501152333e-08
1819,4,2.2967830080088536e-08
1820,41,1.772760441035817e-07
1821,10,5.5042738870322424e-08
1822,18,6.636849832205872e-08
1823,11,4.325139278331638e-08
1824,9,2.9103805545704276e-08
1825,13,4.0790544473160325e-08
1826,9,3.692171986999666e-08
1827,59,2.325783693609645e-07
1828,8,2.9231331411107774e-08
1829,37,1.259292133716989e-07
1830,29,8.470152831640729e-08
1831,14,4.467305034132332e-08
1832,16,5.092544536124145e-08
1833,16,5.153953088461291e-08
1834,9,2.986227082714549e-08
1835,31,8.720328330375951e-08
1836,16,4.3717984636756995e-08
1837,6,1.777855255392878e-08
1838,38,1.0596760617685734e-07
1839,16,3.865885586390621e-08
1840,19,4.482143771432786e-08
1841,546,1.409809668955491e-06
1842,6,1.722176644020034e-08
1843,8,1.979544147950714e-08
1844,8,1.907891751211173e-08
1845,38,8.317183260343192e-08
1846,17,3.699298596665637e-08
1847,8,1.8023358452788397e-08
1848,13,2.7888971344897158e-08
1849,28,5.928242607857805e-08
1850,34,6.744114798306229e-08
1851,50,9.298765356615751e-08
1852,56,1.0022938855827549e-07
1853,37,5.918489819198566e-08
1854,172,2.5162409160703923e-07
1855,30,4.9524680114230723e-08
1856,49,7.510897089239664e-08
1857,24,4.2217123277162736e-08
1858,23,4.244726408660027e-08
1859,32,5.439001206293982e-08
1860,11,1.8093527866786422e-08
1861,28,6.04502714898335e-08
1862,17,4.283848281001679e-08
1863,35,8.367254701867615e-08
1864,20,4.055480177359369e-08
1865,20,3.975965677126407e-08
1866,27,4.92468997202508e-08
1867,25,4.820457537429276e-08
1868,42,7.669969440120738e-08
1869,29,5.194420468064321e-08
1870,25,4.5548057438388764e-08
1871,14,2.4984850168405565e-08
1872,50,8.824254479992375e-08
1873,127,2.1747264812684943e-07
1874,47,7.382189220757875e-08
1875,8,1.2424796376729338e-08
1876,35,5.1712416865955114e-08
1877,31,4.642646866790176e-08
1878,19,3.018739025870775e-08
1879,36,5.500814127366868e-08
1880,43,5.4831337371703834e-08
1881,76,9.629336456691392e-08
1882,68,8.207579723773445e-08
1883,51,5.482709995057402e-08
1884,64,7.259207707794078e-08
1885,109,1.2716316872580293e-07
1886,189,2.597141559066771e-07
1887,59,7.357839045273044e-08
1888,42,5.277137209755239e-08
1889,145,1.8999692476218875e-07
1890,33,4.1923262494101855e-08
1891,67,7.884666033184354e-08
1892,104,1.1110444698091624e-07
1893,1028,1.1227242702589579e-06
1894,46,5.1132956587339526e-08
1895,82,8.326089677621169e-08
1896,30,2.854638651213763e-08
1897,77,7.461892979875699e-08
1898,268,2.416030094272791e-07
1899,62,5.029536733232888e-08
1900,236,1.7598046260131848e-07
1901,108,8.400010771613813e-08
1902,845,6.443913008964948e-07
1903,148,1.1688176303004548e-07
1904,140,9.960830258766546e-08
1905,146,1.0804394536512214e-07
1906,118,8.446124405629046e-08
1907,156,1.1064259221737708e-07
1908,166,1.1713808570539716e-07
1909,146,1.1377228379211968e-07
1910,150,1.1071546750173016e-07
1911,206,1.524835972043601e-07
1912,933,6.518159573709513e-07
1913,157,1.1572254204697854e-07
1914,237,1.788821328998587e-07
1915,232,1.9152001876328227e-07
1916,127,1.0804709081868017e-07
1917,159,1.3438905180166475e-07
1918,105,1.0102534927775433e-07
1919,182,1.6012464552868495e-07
1920,243,1.7498424272295028e-07
1921,256,2.104093257818632e-07
1922,263,1.8609749704336187e-07
1923,355,3.083240418073921e-07
1924,730,6.828765941920133e-07
1925,296,2.659222649602624e-07
1926,491,4.6603655171183817e-07
1927,345,2.83711547456602e-07
1928,588,4.84861906257838e-07
1929,537,4.654498508581665e-07
1930,523,4.20117665865031e-07
1931,450,3.8012977272274036e-07
1932,785,7.422446506220012e-07
1933,992,1.0830206759815695e-06
1934,832,7.896734306761304e-07
1935,1711,1.4786848443903714e-06
1936,1008,8.401095901957671e-07
1937,1218,9.88411494405412e-07
1938,1060,8.400613583352163e-07
1939,2175,1.7411009454857764e-06
1940,4195,3.556880856051397e-06
1941,2163,1.9951037147886655e-06
1942,3807,3.6417411863497178e-06
1943,1330,1.494022119258087e-06
1944,1263,1.555050294857482e-06
1945,2042,2.204282100586194e-06
1946,3746,3.113308737701185e-06
1947,4456,3.215390535493196e-06
1948,8215,5.5282428840826035e-06
1949,10346,6.304599670413128e-06
1950,14200,8.635358283295638e-06
1951,31591,1.9702572593549014e-05
1952,139852,8.62336044222165e-05
1953,195464,0.00012289740045225996
1954,242135,0.00014567489223488752
1955,261896,0.00014950793313397325
1956,238958,0.00013147679524000454
1957,224244,0.00011485118993336583
1958,223828,0.00011326764273931504
1959,208088,0.00010080627990995736
1960,230853,9.857165734656538e-05
1961,234220,9.120795635936595e-05
1962,224402,7.96120261264942e-05
1963,247342,8.370141217319671e-05
1964,224877,7.672262314277667e-05
1965,234606,7.107929755024813e-05
1966,233141,6.72488002719392e-05
1967,229506,6.273878402769396e-05
1968,215595,5.432312084840897e-05
1969,207940,5.274689582469735e-05
1970,199843,4.8904494228388464e-05
1971,206733,5.093731568453618e-05
1972,202240,4.845032257729584e-05
1973,191981,4.7301014255424755e-05
1974,182077,4.5007432220649745e-05
1975,173310,4.2225622990880905e-05
1976,178016,4.1961881987257914e-05
1977,162399,3.763960562091814e-05
1978,157706,3.612271737099195e-05
1979,158949,3.510100826409028e-05
1980,155376,3.369235512530053e-05
1981,150936,3.2617841690744605e-05
1982,149555,3.090278857097838e-05
1983,146714,2.9447822803590192e-05
1984,152912,2.8801203508781883e-05
1985,158114,2.8877848473836473e-05
1986,153308,2.6460028564687143e-05
1987,154500,2.602518148114535e-05
1988,155066,2.5043415929206777e-05
1989,156935,2.396195999160305e-05
1990,161790,2.286780216177878e-05
1991,152809,2.215999238504532e-05
1992,165293,2.1758217321344457e-05
1993,158939,2.1214126372271172e-05
1994,165769,2.065051690746886e-05
1995,155736,1.8817198391893797e-05
1996,170128,1.9454206738835236e-05
1997,171310,1.9077457523076984e-05
1998,170147,1.808783641377289e-05
1999,173217,1.7326627351484204e-05
2000,188531,1.684668307666914e-05
2001,182205,1.605418707800679e-05
2002,192056,1.53400305904536e-05
2003,195818,1.4364553685366602e-05
2004,189976,1.2918667362108445e-05
2005,193696,1.3427627722279869e-05
2006,192160,1.2550867135811576e-05
2007,191570,1.1820844397203577e-05
2008,163465,8.390162374316869e-06
