1505,2,6.238497769737047e-05
1520,1,1.9311357009057027e-05
1524,12,4.1786076182981225e-05
1579,1,4.924313304509686e-06
1584,2,1.3164390324173112e-05
1607,3,7.858278565497443e-06
1624,2,1.3748539217708119e-05
1634,3,2.1219708865594364e-05
1643,1,5.63415197561539e-06
1652,1,5.92796338889811e-06
1662,1,4.170802712690084e-06
1693,3,2.889018359711676e-06
1698,1,3.2094517068987485e-07
1706,1,1.4885978613909963e-07
1711,2,2.9686160875836743e-07
1717,8,1.1540286346240039e-06
1718,1,1.9287980347862583e-07
1719,9,1.8153564633951523e-06
1720,3,3.2233487348517385e-07
1724,1,1.1758220877708859e-07
1726,1,9.950550738106978e-08
1727,3,2.3145260348303765e-07
1733,2,3.4908924361786317e-07
1734,1,9.930949117689791e-08
1740,1,8.809021212915892e-08
1742,7,6.097029344392532e-07
1746,3,4.1791606155903585e-07
1747,4,2.5217361043514574e-07
1750,4,2.0776579725164286e-07
1751,1,4.9626993590773035e-08
1752,3,2.0919114778371391e-07
1753,1,5.235352387119128e-08
1754,4,1.9600033868858526e-07
1757,2,1.4580256291745095e-07
1759,2,9.400491194465893e-08
1760,7,4.787841509040094e-07
1762,2,1.7644470275948928e-07
1764,55,2.9442512450569367e-06
1766,2,7.453746521336499e-08
1767,1,5.007891435323783e-08
1768,4,1.475120271165459e-07
1770,1,4.5648608062101095e-08
1772,1,4.978264399804016e-08
1774,4,2.0643989244481604e-07
1776,1,3.7360045068169565e-08
1778,4,1.9210385903034618e-07
1779,1,5.45117167483979e-08
1780,1,5.1855996106236967e-08
1781,4,1.8574665604938782e-07
1782,4,1.859982299478447e-07
1783,2,9.522978303846146e-08
1785,1,3.7844088863067446e-08
1787,7,1.7011864122644458e-07
1788,5,1.1625050188247925e-07
1789,3,7.896603349770728e-08
1790,2,4.955017361389831e-08
1791,2,4.4997932007539766e-08
1792,2,4.227879580772762e-08
1793,2,4.804410987380446e-08
1794,7,1.4393417585820033e-07
1795,7,1.517466406870637e-07
1796,3,5.356415914982966e-08
1798,2,4.318586720039216e-08
1799,2,3.979308233873177e-08
1800,8,1.1301924484637541e-07
1801,28,2.6097459695642475e-07
1802,2,2.0891656527336414e-08
1803,5,4.79969776495162e-08
1804,17,1.4905493994988561e-07
1805,8,6.936604936807746e-08
1806,21,1.7762061905403876e-07
1807,10,7.75765513578375e-08
1808,17,1.3078118819386824e-07
1809,16,1.1601602703405462e-07
1810,11,7.286637596383089e-08
1811,6,3.3837423530595076e-08
1812,16,9.273270752781574e-08
1813,16,1.1060366227666675e-07
1814,14,8.311481607145367e-08
1815,10,6.397188348718976e-08
1816,8,4.9516644512507275e-08
1817,9,4.9336125692266015e-08
1818,7,3.423872690161327e-08
1819,12,6.89034902402656e-08
1820,35,1.5133320838110634e-07
1821,16,8.806838219251587e-08
1822,24,8.849133109607829e-08
1823,11,4.325139278331638e-08
1824,16,5.1740098747918714e-08
1825,14,4.392827866340343e-08
1826,20,8.204826637777035e-08
1827,34,1.3402821285208123e-07
1828,28,1.0230965993887721e-07
1829,20,6.806984506578319e-08
1830,25,7.301855889345456e-08
1831,29,9.253703284988403e-08
1832,20,6.36568067015518e-08
1833,27,8.697295836778429e-08
1834,32,1.0617696294096172e-07
1835,85,2.391057768006309e-07
1836,24,6.557697695513549e-08
1837,26,7.704039440035804e-08
1838,43,1.1991071225275962e-07
1839,36,8.698242569378899e-08
1840,39,9.200189846625193e-08
1841,27,6.971586275054625e-08
1842,16,4.592471050720091e-08
1843,10,2.4744301849383923e-08
1844,37,8.823999349351676e-08
1845,40,8.754929747729676e-08
1846,44,9.574655191369885e-08
1847,44,9.912847149033619e-08
1848,31,6.650447013013938e-08
1849,48,1.0162701613470524e-07
1850,56,1.1107953785445552e-07
1851,49,9.112790049483436e-08
1852,55,9.843957804830628e-08
1853,53,8.477836768041189e-08
1854,51,7.460946902301744e-08
1855,37,6.108043880755122e-08
1856,104,1.5941495862876021e-07
1857,69,1.2137422942184286e-07
1858,45,8.304899495204401e-08
1859,69,1.1727846351071397e-07
1860,64,1.0527143486130281e-07
1861,39,8.419859243226807e-08
1862,162,4.082255420719247e-07
1863,47,1.123602774250794e-07
1864,45,9.12483039905858e-08
1865,90,1.7891845547068832e-07
1866,63,1.149094326805852e-07
1867,77,1.484700921528217e-07
1868,94,1.7166122080270223e-07
1869,59,1.0567958883303273e-07
1870,54,9.838380406691973e-08
1871,67,1.1957035437736948e-07
1872,76,1.341286680958841e-07
1873,103,1.7637545478004325e-07
1874,204,3.2041842575204393e-07
1875,55,8.54204750900142e-08
1876,114,1.6843472922053952e-07
1877,105,1.572509422622479e-07
1878,244,3.876696433223521e-07
1879,136,2.078085337005261e-07
1880,114,1.4536680140405203e-07
1881,115,1.457070648051987e-07
1882,259,3.126122277143121e-07
1883,186,1.9995765864326993e-07
1884,191,2.166419800294795e-07
1885,899,1.0488044833440077e-06
1886,162,2.2261213363429468e-07
1887,332,4.1403433271705945e-07
1888,275,3.4552684111492636e-07
1889,340,4.455100304768564e-07
1890,401,5.094311593980257e-07
1891,383,4.5072046129994144e-07
1892,905,9.668223511320114e-07
1893,1231,1.344429549308149e-06
1894,770,8.559212298315529e-07
1895,2459,2.496811526496397e-06
1896,5224,4.970877437980233e-06
1897,40332,3.908481398238269e-05
1898,56974,5.1362275593693287e-05
1899,53847,4.3681526528127634e-05
1900,56235,4.193331065417434e-05
1901,43115,3.353393189056755e-05
1902,42794,3.263441577581609e-05
1903,43424,3.429374106632902e-05
1904,44284,3.150752908422984e-05
1905,46244,3.4221809653867866e-05
