1515,1,3.4600759140655546e-06
1584,3,1.9746585486259667e-05
1590,2,3.5403180267683446e-06
1600,16,3.948618600461495e-05
1637,2,2.933760097635536e-06
1642,2,1.4561763720821866e-05
1643,7,3.943906382930773e-05
1652,1,5.92796338889811e-06
1657,1,3.2210994900999507e-06
1669,2,5.8339653462458435e-06
1670,2,2.7234821353189333e-06
1689,7,7.124341125666253e-06
1690,1,1.099722869836801e-06
1702,8,1.6060738500862563e-06
1705,5,1.0185894613882275e-06
1706,4,5.954391445563985e-07
1708,5,7.714679074750765e-07
1711,2,2.9686160875836743e-07
1713,3,6.355061075314464e-07
1715,1,1.5670736513646625e-07
1719,1,2.0170627371057248e-07
1722,4,3.82331030234929e-07
1724,5,5.87911043885443e-07
1727,5,3.8575433913839606e-07
1728,1,8.925835500600575e-08
1731,2,1.5456312462339728e-07
1733,2,3.4908924361786317e-07
1734,2,1.9861898235379582e-07
1736,4,4.96908422138115e-07
1738,1,7.29300554093389e-08
1739,1,8.690761164673238e-08
1742,1,8.710041920560759e-08
1743,6,6.328577196617502e-07
1744,5,3.5715693933075077e-07
1745,1,1.1155638221313806e-07
1747,2,1.2608680521757287e-07
1748,1,6.524470614241066e-08
1749,21,1.659854544575038e-06
1750,11,5.713559424420179e-07
1757,2,1.4580256291745095e-07
1759,6,2.820147358339768e-07
1761,1,5.6430131681405185e-08
1762,3,2.646670541392339e-07
1764,1,5.353184081921703e-08
1765,1,6.386942840629872e-08
1766,4,1.4907493042672997e-07
1767,3,1.5023674305971348e-07
1768,2,7.375601355827295e-08
1770,3,1.369458241863033e-07
1771,6,2.9960832204059635e-07
1772,2,9.956528799608032e-08
1773,1,5.316567855594786e-08
1774,1,5.160997311120401e-08
1776,9,3.362404056135261e-07
1777,15,6.657382133601321e-07
1778,8,3.8420771806069235e-07
1780,1,5.1855996106236967e-08
1781,2,9.287332802469391e-08
1782,3,1.3949867246088352e-07
1783,1,4.761489151923073e-08
1785,4,1.5137635545226978e-07
1786,1,3.609851704043131e-08
1787,1,2.4302663032349225e-08
1788,2,4.65002007529917e-08
1789,9,2.3689810049312183e-07
1790,4,9.910034722779662e-08
1791,1,2.2498966003769883e-08
1792,5,1.0569698951931905e-07
1794,5,1.0281012561300023e-07
1795,3,6.503427458017016e-08
1796,1,1.7854719716609888e-08
1797,1,2.1254858355817255e-08
1798,14,3.023010704027451e-07
1799,3,5.968962350809766e-08
1800,2,2.8254811211593853e-08
1801,97,9.040905680276144e-07
1802,2,2.0891656527336414e-08
1803,1,9.59939552990324e-09
