1515,3,1.0380227742196663e-05
1524,6,2.0893038091490612e-05
1564,1,1.4133276800226132e-05
1607,14,3.6671966638988067e-05
1624,3,2.0622808826562177e-05
1637,2,2.933760097635536e-06
1652,2,1.185592677779622e-05
1673,1,1.069315146421323e-06
1680,2,1.8184231725301721e-06
1693,3,2.889018359711676e-06
1708,1,1.5429358149501533e-07
1711,1,1.4843080437918371e-07
1713,2,4.2367073835429764e-07
1715,1,1.5670736513646625e-07
1719,2,4.0341254742114495e-07
1723,2,2.614353454051104e-07
1725,1,9.403388830880428e-08
1727,1,7.715086782767922e-08
1731,1,7.728156231169864e-08
1733,1,1.7454462180893159e-07
1742,4,3.4840167682243036e-07
1743,1,1.054762866102917e-07
1744,1,7.143138786615015e-08
1746,5,6.965267692650597e-07
1750,9,4.6747304381619646e-07
1751,6,2.9776196154463817e-07
1752,2,1.3946076518914262e-07
1754,1,4.9000084672146315e-08
1757,1,7.290128145872547e-08
1759,1,4.7002455972329465e-08
1760,7,4.787841509040094e-07
1762,1,8.822235137974464e-08
1763,3,1.4922931267614965e-07
1764,50,2.6765920409608516e-06
1766,1,3.726873260668249e-08
1767,1,5.007891435323783e-08
1768,1,3.6878006779136477e-08
1771,1,4.9934720340099385e-08
1773,3,1.594970356678436e-07
1774,1,5.160997311120401e-08
1775,1,3.965530498557994e-08
1776,2,7.472009013633913e-08
1777,22,9.76416046261527e-07
1778,2,9.605192951517309e-08
1779,1,5.45117167483979e-08
1781,4,1.8574665604938782e-07
1782,1,4.6499557486961174e-08
1784,1,3.740354327505799e-08
1785,1,3.7844088863067446e-08
1786,2,7.219703408086262e-08
1787,2,4.860532606469845e-08
1788,2,4.65002007529917e-08
1789,1,2.6322011165902423e-08
1792,2,4.227879580772762e-08
1793,1,2.402205493690223e-08
1794,6,1.2337215073560027e-07
1795,2,4.335618305344677e-08
1797,1,2.1254858355817255e-08
1798,5,1.079646680009804e-07
1800,3,4.238221681739078e-08
1801,31,2.889361609160417e-07
1802,14,1.462415956913549e-07
1803,5,4.79969776495162e-08
1804,5,4.3839688220554595e-08
1805,26,2.2543966044625173e-07
1806,8,6.766499773487191e-08
1807,13,1.0084951676518876e-07
1808,13,1.0000914391295807e-07
1809,22,1.595220371718251e-07
1810,8,5.2993727973695184e-08
1811,16,9.023312941492022e-08
1812,12,6.95495306458618e-08
1813,10,6.912728892291672e-08
1814,11,6.530449834185646e-08
1815,6,3.838313009231386e-08
1816,3,1.8568741692190228e-08
1817,10,5.4817917435851124e-08
1818,21,1.027161807048398e-07
1819,21,1.205811079204648e-07
1820,25,1.0809514884364739e-07
1821,15,8.256410830548363e-08
1822,30,1.1061416387009786e-07
1823,13,5.1115282380282994e-08
1824,20,6.46751234348984e-08
1825,5,1.568867095121551e-08
1826,19,7.794585305888182e-08
1827,71,2.7988244448522845e-07
1828,22,8.038616138054638e-08
1829,18,6.126286055920487e-08
1830,19,5.5494104759025464e-08
1831,35,1.1168262585330831e-07
1832,36,1.1458225206279325e-07
1833,27,8.697295836778429e-08
1834,52,1.725375647790628e-07
1835,39,1.0970735641440712e-07
1836,18,4.918273271635162e-08
1837,58,1.7185934135464488e-07
1838,35,9.760174253131597e-08
1839,44,1.0631185362574208e-07
1840,64,1.50977474406157e-07
1841,24,6.196965577826333e-08
1842,16,4.592471050720091e-08
1843,21,5.196303388370624e-08
1844,32,7.631567004844692e-08
1845,24,5.2529578486378057e-08
1846,25,5.440144995096525e-08
