1515,1,3.4600759140655546e-06
1524,3,1.0446519045745306e-05
1581,4,5.646065116068983e-06
1584,1,6.582195162086556e-06
1590,4,7.080636053536689e-06
1600,1,2.4678866252884344e-06
1607,10,2.6194261884991473e-05
1624,1,6.874269608854059e-06
1628,2,0.000311284046692607
1631,1,2.1076681181474442e-06
1643,1,5.63415197561539e-06
1657,1,3.2210994900999507e-06
1678,1,5.084220106056832e-07
1702,1,2.0075923126078204e-07
1705,1,2.037178922776455e-07
1709,1,2.9812523943183293e-07
1713,2,4.2367073835429764e-07
1715,1,1.5670736513646625e-07
1719,5,1.0085313685528625e-06
1723,1,1.307176727025552e-07
1727,1,7.715086782767922e-08
1729,1,8.136233748788412e-08
1731,2,1.5456312462339728e-07
1742,1,8.710041920560759e-08
1743,2,2.109525732205834e-07
1746,3,4.1791606155903585e-07
1750,11,5.713559424420179e-07
1751,3,1.4888098077231908e-07
1754,1,4.9000084672146315e-08
1755,1,4.929969293193261e-08
1759,8,3.760196477786357e-07
1760,9,6.155796225908693e-07
1762,2,1.7644470275948928e-07
1764,2,1.0706368163843406e-07
1765,1,6.386942840629872e-08
1766,6,2.2361239564009494e-07
1768,2,7.375601355827295e-08
1769,1,5.391132600405262e-08
1770,1,4.5648608062101095e-08
1771,1,4.9934720340099385e-08
1772,1,4.978264399804016e-08
1773,1,5.316567855594786e-08
1774,2,1.0321994622240802e-07
1775,2,7.931060997115988e-08
1777,25,1.1095636889335535e-06
1779,1,5.45117167483979e-08
1781,2,9.287332802469391e-08
1784,2,7.480708655011597e-08
1787,3,7.290798909704768e-08
1788,1,2.325010037649585e-08
1789,5,1.316100558295121e-07
1790,2,4.955017361389831e-08
1792,1,2.113939790386381e-08
1794,2,4.112405024520009e-08
1795,2,4.335618305344677e-08
1798,6,1.2955760160117648e-07
1800,1,1.4127405605796926e-08
1801,30,2.796156395961694e-07
1802,3,3.133748479100462e-08
1803,2,1.919879105980648e-08
1804,4,3.507175057644368e-08
1805,6,5.2024537026058094e-08
1806,8,6.766499773487191e-08
1807,11,8.533420649362126e-08
1808,2,1.538602214045509e-08
1809,4,2.9004006758513655e-08
1810,3,1.9872647990135695e-08
1811,18,1.0151227059178524e-07
1812,2,1.1591588440976967e-08
1813,4,2.7650915569166687e-08
1814,4,2.3747090306129618e-08
1815,4,2.5588753394875906e-08
1816,6,3.7137483384380457e-08
1817,9,4.9336125692266015e-08
1818,9,4.40212203020742e-08
1819,28,1.6077481056061975e-07
1820,31,1.3403798456612278e-07
1821,6,3.3025643322193456e-08
1822,16,5.899422073071886e-08
1823,9,3.5387503186349766e-08
1824,9,2.9103805545704276e-08
1825,10,3.137734190243102e-08
1826,17,6.974102642110479e-08
1827,42,1.6556426293492388e-07
1828,20,7.307832852776943e-08
1829,15,5.1052383799337395e-08
1830,19,5.5494104759025464e-08
1831,26,8.296423634817188e-08
1832,18,5.7291126031396627e-08
1833,26,8.375173768749598e-08
1834,14,4.6452421286670754e-08
1835,26,7.313823760960476e-08
1836,23,6.284460291533818e-08
1837,23,6.815111812339366e-08
1838,42,1.1712209103757917e-07
1839,16,3.865885586390621e-08
1840,26,6.133459897750128e-08
1841,38,9.811862164891695e-08
1842,20,5.7405888134001144e-08
1843,14,3.4642022589137495e-08
1844,15,3.57729703352095e-08
1845,27,5.909577579717531e-08
1846,22,4.7873275956849425e-08
1847,24,5.4070075358365195e-08
1848,19,4.0760804273311235e-08
1849,22,4.65790490617399e-08
1850,25,4.95890793993105e-08
1851,31,5.765234521101765e-08
1852,27,4.832488376916854e-08
1853,27,4.3188979761719266e-08
1854,63,9.21646382049039e-08
1855,24,3.9619744091384576e-08
1856,46,7.051046247041318e-08
1857,21,3.693998286751739e-08
1858,38,7.013026240394828e-08
1859,21,3.569344541630425e-08
1860,18,2.9607591054741415e-08
1861,20,4.317876534988107e-08
1862,113,2.8474991514893514e-07
1863,20,4.781288401067208e-08
1864,33,6.691542292642959e-08
1865,66,1.3120686734517144e-07
1866,32,5.836669596474168e-08
1867,19,3.66354772844625e-08
1868,54,9.861389280155234e-08
1869,71,1.2717374249398854e-07
1870,28,5.1013824330995415e-08
1871,30,5.353896464658335e-08
1872,41,7.235888673593747e-08
1873,98,1.678135394994586e-07
1874,41,6.43978208619304e-08
1875,30,4.6592986412735016e-08
1876,57,8.421736461026976e-08
1877,45,6.739326096953481e-08
1878,34,5.4019540462950704e-08
1879,71,1.0848827862306878e-07
1880,54,6.885795855981412e-08
1881,81,1.0262845434105299e-07
1882,64,7.724780916492655e-08
1883,75,8.062808816260885e-08
1884,74,8.393458912136903e-08
1885,206,2.403267225460129e-07
1886,64,8.794553427527691e-08
1887,86,1.0724985727008166e-07
1888,140,1.7590457365850798e-07
1889,88,1.1530847847636282e-07
1890,61,7.74945155194004e-08
1891,109,1.282729250174768e-07
1892,70,7.478183931407824e-08
1893,827,9.032032796733057e-07
1894,108,1.2005128937897105e-07
1895,122,1.2387596837436374e-07
1896,120,1.1418554604855052e-07
1897,127,1.2307278031743036e-07
1898,246,2.2176992656384575e-07
1899,141,1.1438139990094149e-07
1900,361,2.6919045338591514e-07
1901,267,2.0766693296489705e-07
1902,193,1.471804983112704e-07
1903,284,2.2428662635495214e-07
1904,276,1.963706536728262e-07
1905,199,1.4726537758670757e-07
1906,367,2.6268878448015763e-07
1907,406,2.8795443871958396e-07
1908,380,2.6814742510874045e-07
1909,206,1.6052801685737434e-07
1910,402,2.9671745290463685e-07
1911,605,4.4782804033319353e-07
1912,1010,7.056099860071392e-07
1913,429,3.1621000342773116e-07
1914,496,3.743693583051895e-07
1915,375,3.0956899584582264e-07
1916,386,3.283950949292169e-07
1917,638,5.392466355312083e-07
1918,873,8.399536182807574e-07
1919,1477,1.2994730848674047e-06
1920,1817,1.3084212717185213e-06
1921,1264,1.0388960460479494e-06
1922,2389,1.6904445643976862e-06
1923,7152,6.2116437943844185e-06
1924,3832,3.584634395813418e-06
1925,14736,1.3238616542075766e-05
1926,76141,7.226983520140747e-05
1927,117940,9.698823161458446e-05
1928,128432,0.0001059043951437188
1929,116340,0.00010083880009094803
1930,115074,9.243713246989021e-05
1931,96859,8.18199770136709e-05
1932,85059,8.042622641688764e-05
1933,70719,7.720780159752078e-05
1934,74681,7.088173254365876e-05
1935,76425,6.604821112363187e-05
1936,73339,6.112380678111841e-05
1937,77862,6.318530030984745e-05
1938,80809,6.404199840161367e-05
1939,65457,5.2398733144212625e-05
1940,64564,5.474289763768829e-05
1941,54088,4.988958378432239e-05
1942,43892,4.19866835175366e-05
1943,32656,3.668329798984368e-05
